koi_period,koi_depth,koi_prad,koi_teq,koi_impact,koi_duration,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_insol
0.0033889050703005256,0.0027981815617303374,6.555968902517969e-05,0.01932796066111187,0.004206098843322818,0.24056782053847353,0.01998961865108728,0.27797506611258027,0.7741207447808915,0.005587491677509476,0.5219759147043032,1.9547744569128455e-07
3.370502158790232e-05,6.726919613310621e-05,6.326739220611746e-06,0.07000409780084688,0.003848977243418051,0.032980946663998756,0.0027830850276651903,0.22795617680392896,0.8344931352266315,0.003746752596834625,0.426018255733681,2.6238736577019384e-05
8.390482518743376e-06,3.3634598066553106e-05,8.068884803099038e-06,0.16186313345171421,0.004096978354463028,0.03815558371684564,0.0005521994102510298,0.2976199471099358,0.7523039307880383,0.006840760838820013,0.4774871519521363,0.00071268610394821
0.0017327226258760406,0.00041218657437043624,1.485408338752323e-05,0.016527796749077995,0.008104676308949864,0.21574512550301253,0.001281102631782389,0.22682281828485076,0.8523603535828473,0.002928646338756914,0.6397177264708137,1.0961352094838385e-07
4.3948104198753914e-05,0.0015305912094350474,2.0630671371560045e-05,0.04166097527660156,0.003243854532468306,0.025981013361791063,0.00963035771477796,0.12089157536834153,0.864021064510062,0.002280253612940004,0.6177034593848277,3.518594022443122e-06
0.0003027124145805372,0.0001699089695878134,1.0452873494923754e-05,0.03558257068706461,4.364819554391604e-05,0.025056137308521756,0.0006295073276861741,0.25576123913864757,0.8348692871920255,0.003755455854899282,0.5245071718953748,1.9237172926441363e-06
2.5498271508229604e-05,0.00014354378465177342,4.401209892599476e-06,0.037904657833629285,0.008392357597762039,0.07570199426398987,0.0013031906081924305,0.08190404231205137,0.8974985894301297,0.0013838180322803843,0.6777632891002531,2.435247057069928e-06
5.544407501110167e-06,0.0011084227543480857,0.0002881875560925032,0.13666165824340934,0.012261174930063687,0.013394028324329132,0.00998376533733862,0.2729882886286362,0.825089336091781,0.004147102467808824,0.6042034210324462,0.00036440741005487837
0.00021957055535813994,0.00011164516584026821,2.2189433208522356e-05,0.06611118699631198,0.002954189234767772,0.022788412370217212,0.000684727268711277,0.2961843596524367,0.7103629866466051,0.01005661469371059,0.5065582572677764,2.0978201017504862e-05
4.234125905982349e-05,0.031720680937862795,0.00026810703595751806,0.06945772435459636,0.009999404797333493,0.03982636341403766,0.04350226953957613,0.24775217227049487,0.8241489561782961,0.0037032363065113427,0.5960727161156708,2.5456826794254247e-05
1.7216789970406346e-05,0.16348584634413618,0.00032587291579788615,0.07813140281382325,0.006646429776005398,0.06302830209653394,0.05407136625178084,0.2062712504722327,0.844837314274967,0.0031027115000500437,0.5964562399324999,4.036061185920284e-05
1.0796348414467946e-05,0.001173955971226144,2.18226657174724e-05,0.08680508127305013,0.0011705652441322937,0.01759710086929456,0.0013031906081924305,0.20816018133736305,0.8568741771675756,0.0028155039839163794,0.6559024315409986,6.086747473662965e-05
8.476639138398158e-06,0.005102260027992666,0.00017036349959270473,0.17955197377407456,0.008838759597643,0.020993130127392783,0.02979668017714557,0.27676615035889685,0.705849163061877,0.009586638758219138,0.4671320088977525,0.0010664829251752848
1.0644054916365804e-05,0.008646261677172957,8.848265721580196e-05,0.106133041934162,0.0007539233775767316,0.025985793370239447,0.08831877367554972,0.21745372119380432,0.804024826029716,0.0043385741452312675,0.6163227736442433,0.00013403998064572328
0.0011196131598846973,0.0004101250990050669,1.59543858606731e-05,0.02089878431908209,0.0013193659107592804,0.0537917694924298,0.0015351143604978629,0.2204004533434076,0.8262177919879632,0.0036597200161880596,0.5709902584950525,2.5941866624450846e-07
0.0002610195238588277,0.0006889667668471362,2.099743886261e-05,0.03005053954377817,0.008084836220066265,0.05242335312034505,0.004296111411753012,0.19191537589724214,0.8512318976866654,0.003154931048437983,0.5190611336964025,1.0130116227646474e-06
1.5649346845849983e-06,0.00020256707932340208,0.00032697321827103605,0.17326867914219365,0.012858361605459993,0.03876253362680362,0.003191712591250952,0.2649036645258783,0.8269700959187511,0.004155805725873481,0.6425558027153487,0.0009296240501491723
0.0030703671681803395,0.0005991298403984073,3.5301371013558295e-05,0.020557300915175523,0.0055155447096403,0.23564330020676316,0.001314234596397451,0.25969021533811865,0.7564416024073726,0.006566608209783333,0.4843905806550587,2.429766381022509e-07
0.0013626159185681698,0.0004987685397159504,1.7238072079347946e-05,0.019737740745799752,0.0005346903954129716,0.23442050734787345,0.001369454537422554,0.24087646392142045,0.8406996426556329,0.003524819516185884,0.6629592697706527,2.0917913580983251e-07
4.357262276844783e-05,0.00036965508262176266,1.5495926496860656e-05,0.06740882393115694,0.0002480011110449775,0.026201116076391206,0.0010270909030669156,0.24971666037023046,0.8361858190709047,0.003707587935543671,0.6519904886093425,2.2637932413864977e-05
2.7886820547855773e-06,0.042022632829537686,0.0002127251448089747,0.06638437371943723,0.011874293196833523,0.011008470619622492,0.026152164069488774,0.06860596902153379,0.8976866654128268,0.0013838180322803843,0.706911099179259,2.1523528284223072e-05
0.0001253810072840163,0.0004014452027298274,1.3662089041610872e-05,0.03722169102581614,0.00682499057595778,0.02831988261188555,0.0036224281312467552,0.1815640347563279,0.8510438217039684,0.0028720751613366467,0.5207486384904504,2.2717402216552553e-06
1.842933687912526e-05,0.18407890025714194,0.000696308081758342,0.08311706051085917,0.010981489197071604,0.06570399519775896,0.16252333042508307,0.22500944465432562,0.8391950347940568,0.003672774903285045,0.6854337654368335,5.1447106057123963e-05
0.00020535347722651392,0.0002678832987945794,1.3662089041610872e-05,0.0404316350225379,0.0027845564748130076,0.054658840792369774,0.0009718709620418125,0.24306762372497168,0.8265939439533572,0.0038685982097398167,0.6441666027460305,3.1276391310605528e-06
8.064533166003313e-06,9.385137847602722e-05,6.4184310933742355e-06,0.10278650457587761,0.00043648195543916036,0.041008025967673806,0.0012258826907572862,0.22908953532300716,0.8484107579462102,0.0031897440806966087,0.637263174043108,0.00011814876044623134
0.00012680707963164697,0.0002114639730055226,1.3570397168848383e-05,0.04808086327004507,0.004920342043132354,0.02952488939282777,0.001281102631782389,0.22115602568945977,0.8057175098739892,0.004312464371037298,0.5789675538850961,6.104559670817077e-06
4.49107311728323e-05,0.00019963761433050876,9.077495403486418e-06,0.05347630105176888,0.0025196912882169717,0.013962071188776987,0.0019547859122886454,0.1760483566301473,0.8399473387248447,0.0030243821774681356,0.49911789522129324,9.200228191601018e-06
0.00022831736598034498,0.0003746460229800254,2.759925370150921e-05,0.05170058735145472,0.003769616887883658,0.030231885991240357,0.004152539565087744,0.26188137514166976,0.7538085386496144,0.00664928916139757,0.49175423793817596,8.085824061959115e-06
3.258784311511828e-05,0.1280067703190947,0.0003554893907001702,0.08147794017210763,0.006170267642799041,0.03673936726027702,0.40480634366682494,0.2752550056667926,0.825277412074478,0.004129695951679511,0.6572064125182174,4.7601498363851496e-05
0.0003870051756258895,0.00016763049681556305,4.511240139914462e-05,0.05224696079770523,0.006269468087217032,0.025578603348229177,0.0008724750681966271,0.17907064601435588,0.6368252774120744,0.016318608871230947,0.3484697399708522,8.406443610733138e-06
1.268825322530196e-05,0.00029782894094415574,0.00021565928473737432,0.304261712880754,0.0001289605777433883,0.0511794392938927,0.0016897301953681513,0.13509633547412161,0.3731427496708671,0.06433883524297321,0.538160619774488,0.008686222988493808
2.072009235339789e-05,0.0011420573524146386,2.8149404938084147e-05,0.06809179073897008,0.008531238219947225,0.01614420062695925,0.004196715517907827,0.17083490744238758,0.8384427308632687,0.003107063129082372,0.6639564316944083,2.3610752412281882e-05
4.2577744456277185e-05,0.0038218668286913973,0.0002997407320605768,0.06344761644584072,0.012618296529968456,0.07489050445763579,0.015616199321899124,0.21783150736683035,0.825277412074478,0.003333347838763441,0.583416430160313,1.7884359388736727e-05
1.73006694657241e-06,0.0008637581780897718,0.00018659296107166528,0.14834039065701404,0.011765172707973733,0.014935858956401878,0.011441571780401337,0.23649414431431812,0.8467180741019372,0.0032506668871492045,0.6415586407915931,0.00050065244936368
2.1349293587271395e-05,0.0014992350841407445,0.00035420570448149534,0.09978145062149979,0.012211574707854693,0.14826696902999176,0.024683313638221033,0.24420098224404987,0.7763776565732555,0.005191493435567605,0.5296463910408836,0.00010550940803487478
0.0002784091293780977,0.00044137272559592914,1.9438677025647688e-05,0.036607020898784315,0.002480011110449775,0.0482002712376887,0.0017891260892133366,0.2194937665281451,0.805341357908595,0.00430811274200497,0.6351154406688656,2.132896428453969e-06
0.0006386724494906364,0.0006726919613310621,2.5765416246259433e-05,0.028274825843464007,0.0002876812888121739,0.030692100758131575,0.001203794714347245,0.2173781639591991,0.7934925709986834,0.004660594693623558,0.6139449259799034,8.020055949390084e-07
0.00017345488593782584,0.0006704134885588117,2.283127631785978e-05,0.04159267859582024,0.0003571215999047676,0.05544142822205918,0.005267982373794825,0.2128447298828863,0.8100432574760202,0.00410793780651787,0.5982971542532792,3.495757872245542e-06
1.9333064754028683e-05,9.276639144162228e-05,1.5220850878573185e-05,0.12006556481355006,0.007320992798047736,0.03750639187176238,0.0030702287209957257,0.2717038156403475,0.7553131465111904,0.007132319983986005,0.5305668482012732,0.00021807701337281756
0.0012299580484852381,0.0012835396617010427,6.0424944150480294e-05,0.029026089332058462,0.007846755153463088,0.15254896729584919,0.0035782521784266733,0.2592368719304874,0.7539966146323114,0.007180187903341616,0.6262176881184321,8.842157356502964e-07
5.745011527145124e-06,0.00013735935855566526,2.8424480556371617e-05,0.21568091790738966,0.003690256532349265,0.021910224771560065,0.0009608269738367918,0.28673970532678505,0.6917434643596012,0.011592739742122464,0.42839610339802103,0.0022158409797556114
0.0001888902304360821,0.0010529799168899933,2.805771306532166e-05,0.03496790056003278,0.009443882308592742,0.04697747837879899,0.0015240703722928424,0.21420476010578013,0.8548053413579085,0.0029025365645629444,0.6643399555112374,1.7921810675060761e-06
9.537352664812625e-06,0.06415962329250166,0.0005419906598990729,0.13044666029230978,0.010941809019304407,0.03823228617799417,0.06122787060863418,0.28840196448809974,0.8012036862892609,0.004634484919429588,0.5297998005676151,0.00030276898688757847
0.002813575920695886,0.0007578634435318498,2.5582032500734454e-05,0.01625461002595274,0.008286213122234789,0.14472309299895506,0.002628469192794902,0.2578768417075935,0.8311077675380854,0.0037249944516729834,0.5433765436833627,1.0413284490096465e-07
1.5432996817650596e-05,0.0006853863096336,0.0002778263744703419,0.1052451850840049,0.012152054441203899,0.05644522999622045,0.009707665632213106,0.27684170759350213,0.8203874365243558,0.004364683919425238,0.5728311728158318,0.00012983538867134488
6.183130800377458e-06,0.00023110223832825197,1.2561786568461003e-05,0.11507990711651413,0.0003670416443465667,0.020492896685119725,0.0027941290158702108,0.2027200604457877,0.8121120932856875,0.00393387264522474,0.6619621078468972,0.00018559761366980352
0.0003608323108483653,0.0012084585589202208,2.292296819062227e-05,0.024996585165960934,0.006626589687121799,0.034268214055448096,0.006018973571736225,0.17483944087646394,0.8523603535828473,0.002719768145205158,0.4520978752780547,5.023953043467594e-07
1.6861047787061763e-05,0.00028025215098679575,1.4487315896473273e-05,0.07423849200928835,0.009443882308592742,0.010260343715956336,0.0011264867969121007,0.19569323762750282,0.8548053413579085,0.002911239822627601,0.6476183170974917,3.31252060306016e-05
1.3584374000560367e-05,0.0003819154361105385,1.4303932150948294e-05,0.08837590493102035,0.004166418665555622,0.02244936525934325,0.00240758942869449,0.22546278806195694,0.8467180741019372,0.0032898315484401587,0.667178031755772,6.547489640049337e-05
4.8116469469976144e-05,0.00014647324964466675,3.3559225431071e-05,0.11856303783636114,0.006378588576076822,0.027512839325018346,0.0011706627497321833,0.28386853041178695,0.6791423735189016,0.012793789355045061,0.4165068650763213,0.0002076591616526816
4.161640329557691e-05,0.0001454967613137023,1.787991518868537e-05,0.08352684059554705,0.008987560264269985,0.033807999288556885,0.004362375340983136,0.25870797128825085,0.784464923829227,0.005892105709772454,0.40009204571603896,5.249665552020474e-05
9.832483602504805e-05,0.0006585871298837979,2.0355595753272575e-05,0.04903701680098347,0.0003174414221375712,0.04359145378954623,0.0055772140435354015,0.2241027578390631,0.8286627797630243,0.003637961871026419,0.5449106389506789,6.563109566784482e-06
0.002467512238885422,0.00033319951826575676,3.3192457940021044e-05,0.022264717934708373,0.006585917504910423,0.14404499877720714,0.0012258826907572862,0.1962221382697393,0.7003949595636637,0.008246337016262036,0.5116207716499194,3.2792711683724836e-07
4.503340430778991e-05,0.0001222780387774366,8.343960421386505e-06,0.0657697035924054,0.006517469198262009,0.11492029613819785,0.003224844555866014,0.23913864752550054,0.824337032160993,0.0033768641290867238,0.5475186009051162,2.0558929299877293e-05
0.002856429438189833,0.00040741263141905453,1.6596228970010522e-05,0.015981423302827483,0.0026050036704164435,0.16323173036305832,0.0017891260892133366,0.23226293917642613,0.8094790295279293,0.003755455854899282,0.5439901817902891,9.682527683773907e-08
9.48728316571776e-05,0.0007931255221500103,8.710727912436462e-06,0.022128124573145745,0.00034720155546296853,0.03887369661397541,0.0008614310799916065,0.06732149603324519,0.9065262365995862,0.0012097528709872542,0.6116437830789291,3.1879265675821637e-07
0.00044909031360624495,0.155098896568186,0.00036997670659664344,0.02458680508127305,0.008888359819851994,0.09423964516774495,0.2084773653461738,0.19425765017000377,0.8476584540154223,0.002680603483914203,0.628595535782772,4.740784781017602e-07
0.00010195817031103902,0.00027515271192509247,1.4120548405423317e-05,0.05183718071301734,0.0021189214927682877,0.02259943529202517,0.0008062111389665035,0.2494144314318096,0.8307316155726914,0.003959982419418709,0.667561555572601,8.152505620536048e-06
2.5000200361214624e-06,0.0004568880401879198,2.1180822608134978e-05,0.058257068706460864,0.005327063865246117,0.007759176504591031,0.002540117287154737,0.23468077068379298,0.825841640022569,0.0038773014678044728,0.6002914781007901,1.2934395471909294e-05
5.0467823278688654e-05,0.0002702702702702703,2.310635193614725e-05,0.0594181122797432,0.0099200444417991,0.041852864670179415,0.001645554242548069,0.2398942198715527,0.8489749858943012,0.003076601725856074,0.630666564393649,1.3858802831907332e-05
0.0023875523396822227,0.0009981880716525438,2.714079433769677e-05,0.017347356918453762,0.001863976350614051,0.02790190978011961,0.0007178592333263388,0.25704571212693617,0.8318600714688733,0.0038816530968368004,0.6548285648538775,1.3062277913015742e-07
0.00016149908229134394,0.00011327264639187562,2.328973568167223e-05,0.06986750443928424,0.0020336091105688154,0.0440983570110496,0.0017339061481882335,0.2549301095579902,0.6955049840135414,0.010661491129204217,0.49129400935798107,2.605239359140713e-05
3.9044399172556704e-05,0.00031735870756344464,1.7054688333822967e-05,0.07376041524381914,0.0071424319980953515,0.03202716823406478,0.008934586457861663,0.24646769928220627,0.8143690050780514,0.004112289435550198,0.4109841221139833,3.2109454069813244e-05
4.566565340015527e-05,0.00011056017880586328,1.0452873494923754e-05,0.07218959158584892,0.0076880344423943025,0.03566219791458236,0.004804134869183959,0.24707215715904798,0.804024826029716,0.004316816000069626,0.3721715118508859,2.965867843060896e-05
8.75209138505413e-05,0.0007599249188972192,1.9530368898410176e-05,0.04992487365114055,0.0005852826220661469,0.01964249983325552,0.00204313781792881,0.24246316584812996,0.8487869099116042,0.003154931048437983,0.667178031755772,7.072812439194469e-06
4.144501125712678e-05,0.00032278364273546933,1.8613450170785282e-05,0.06515503346537357,0.009662123286312323,0.07214477867449255,0.0015792903133179453,0.23883641858707969,0.8429565544479969,0.003433435306506991,0.689652527421953,1.9767885057033124e-05
3.633361106911864e-05,5.50088426443304e-05,1.3111937805035937e-05,0.09411282611665073,0.006497629109378411,0.02401120522910692,0.0009608269738367918,0.2023422742727616,0.7101749106639081,0.008276798419488335,0.4428165989107924,8.385343007950574e-05
5.882396628764411e-06,0.0001365998676315818,8.710727912436462e-06,0.1222510585985521,0.00463266075432018,0.014067676026590188,0.0019768738886986868,0.25901020022667165,0.8425804024826029,0.003394270645216037,0.5944619160849888,0.0002335654038828242
7.24117535515499e-05,0.0003397094404721864,1.2561786568461003e-05,0.046441742931293536,0.0012300855107830885,0.030014006536383645,0.0013473665610125127,0.17665281450698903,0.8356215911228136,0.003194095709728937,0.6693257651300145,5.330870902123068e-06
2.965358502363828e-05,0.00032799158050061304,1.2286710950173535e-05,0.0623548695533397,0.001408646310735472,0.02376664665732898,0.0017891260892133366,0.17665281450698903,0.8356215911228136,0.003194095709728937,0.6693257651300145,1.6706927484549505e-05
2.779908211235219e-05,0.0011185131337680516,3.2000463594108684e-05,0.07738013932522879,0.008570918397714422,0.03480513128348785,0.009950633372723557,0.24744994333207407,0.8376904269324807,0.0037249944516729834,0.620388126102631,3.8889050340470785e-05
0.0005738022737652351,9.374287977258673e-05,1.4670699641998252e-05,0.03858762464144242,0.001092196893042081,0.035516574401387314,0.0007068152451213182,0.24722327162825838,0.7346247884145194,0.007389066096893372,0.41643016031295543,2.6170228126426645e-06
0.0002181308569426695,0.0932568055811733,0.0006800786202793815,0.06754541729271957,0.0035315358212804795,0.08523144133929167,0.2789932300352303,0.2968643747638836,0.7034041752868159,0.010291602661456317,0.4719644089897982,2.2855332563745938e-05
0.00042215286700820516,0.0001242310154393655,1.4670699641998252e-05,0.040773118426444474,0.0060006348828442755,0.051701905333600126,0.0009056070328116888,0.2747261050245561,0.7726161369193154,0.006079225758162568,0.4023164838536474,3.240906436040549e-06
2.2284872178819772e-05,0.00018889624268989986,8.160576675861526e-06,0.06809179073897008,0.004325139376624407,0.017945041019142266,0.0022308856174141603,0.19501322251605593,0.8480346059808163,0.0026675485968172185,0.5674618393802257,2.350479267536511e-05
0.0015428061823288565,0.10051536884134235,0.00044644772848055934,0.0189864772572053,0.010078765152867887,0.08437159563351787,0.10279744221233171,0.2444276539478655,0.8408877186383298,0.0035117646290888996,0.6786837462606429,1.8268920158063975e-07
0.0007229720338471845,0.00037573101001443034,1.613776960619808e-05,0.02472339844283568,0.007945955597881079,0.24892727717379223,0.0017118181717781925,0.24321873819418208,0.8422042505172089,0.00341167716134535,0.6572064125182174,4.822994921728889e-07
5.320540537899954e-06,0.015470830123580024,0.0004394791461506101,0.13345171424668759,0.012330615241156282,0.015191978478845684,0.041359735827802134,0.23400075557234604,0.8012036862892609,0.004242838306520046,0.7257804709672472,0.00033326986253747414
0.0026107972584581314,0.0005618062864148773,1.797160706144786e-05,0.015366753175795656,0.0011011249330397002,0.09790124280219659,0.0013252785846024715,0.2389119758216849,0.841640022569118,0.0034464901936039757,0.5931579351077702,8.495047873499749e-08
2.2397564540326543e-06,0.004772315470830124,0.00037465299210753036,0.1641852205982789,0.012608376485526655,0.01661708797438805,0.03615801738323743,0.2472988288628636,0.8057175098739892,0.004155805725873481,0.6194676689422413,0.0007463127918371505
0.00010981068145898007,0.0002465090542168021,1.2561786568461003e-05,0.03968037153394345,0.008441957819971034,0.02950265679539341,0.0011154428087070802,0.17325273894975443,0.8375023509497836,0.0031288212742440133,0.645163764669786,2.9047583051321723e-06
0.0004813549998183458,0.001831892108889299,0.0005275950358753621,0.03804125119519191,0.012995258218756823,0.029325907645790263,0.006030017559941246,0.27797506611258027,0.7867218356215911,0.006018302951709973,0.45125412288103095,2.4790924654492813e-06
3.019429620389432e-05,0.0009522931200972149,2.4390038154822098e-05,0.07020898784319082,0.00021824097771958018,0.030030680984459414,0.008846234552221497,0.21118247072157156,0.8280985518149332,0.003629258612961762,0.6072716115670783,2.661233599425179e-05
0.0001231291810463468,0.0004759838119934467,2.1089130735372487e-05,0.04637344625051222,0.009205801241989565,0.09093132350652527,0.002330281511259346,0.23180959576879487,0.825465488057175,0.0035422260323151973,0.5938482779780624,5.307121305917585e-06
